time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,0.3332183323,0.992320970425,13.9705194442,0.183028505828,6.26846542258,0.0,0.4559042908,1.81924095454,4.15594296666,0.10928639022,0.0623743816909,0.0,516.8244994480019,517.1126513293733,514.2825625711965,515.4120111990522
1.9800000000000013,0.360849450031,1.10514657567,14.222160385,0.189547487965,6.27309173284,0.0,0.464694718048,1.9421513758,4.23158831661,0.107346084972,0.0967223257811,0.0,450.3851889103753,453.15921294104623,450.61214513059593,450.46547348937753
2.0400000000000014,0.388919407684,1.22573744059,14.4797049371,0.195832033702,6.27897563021,0.0,0.470334614359,2.07806444313,4.35252587036,0.0989527226491,0.100621499503,0.0,466.27412230775104,466.5864092195202,466.4448112713213,465.79779976007745
2.1000000000000014,0.41720251591,1.35487981261,14.7458371942,0.202873290082,0.00153815965567,0.0,0.47175495493,2.22722222788,4.51761136344,0.140054545057,0.083798889622,0.0,481.87416238672995,480.60761177625585,479.2374122224301,482.36206629702275
2.1600000000000015,0.445450055615,1.49242180364,15.0184149289,0.211882183924,0.00651510044131,0.0,0.469343091392,2.35822724038,4.56779279008,0.165091376305,0.0811938283661,0.0,448.1401465755124,447.93385736412955,446.2773247026974,448.33705082148714
2.2200000000000015,0.473406696754,1.63935482822,15.3002406613,0.221436905401,0.011931945529,0.0,0.461886580661,2.54043932627,4.82483466193,0.143790964386,0.104079481344,0.0,509.68477647215605,511.32342396238374,511.5414162261713,510.0423807486128
2.2800000000000016,0.500852409142,1.79603022214,15.5911817746,0.230453156438,0.018008754585,0.0,0.4523750049,2.68276993091,4.8726208212,0.160804423933,0.0949992899635,0.0,451.5677509278338,450.8432422182117,450.66029346765066,452.0542143574042
2.3400000000000016,0.527627865529,1.96118128249,15.8839788779,0.240177833859,0.0241816854011,0.0,0.439593529589,2.82301719276,4.88681640594,0.164507416798,0.115227234132,0.0,441.16817834349285,442.84454908133193,441.3296023750291,441.66036279403335
2.4000000000000017,0.553428891621,2.13574292771,16.1809423717,0.250899044744,0.0312810487548,0.0,0.419695342263,2.99654347342,5.01087731224,0.197784878514,0.123883731847,0.0,477.6635512072067,478.3347912544917,475.3242041185624,477.8954350251964
2.4600000000000017,0.577928101113,2.32054596054,16.4837617432,0.262901288587,0.0387062621433,0.0,0.396211076373,3.16451006474,5.08218369263,0.204193023842,0.123492191487,0.0,463.11531184528286,463.0977238337407,463.42109714443666,463.9619134848563
2.520000000000002,0.60090602405,2.51538697568,16.7898115098,0.274815111515,0.0463655336943,0.0,0.369011347128,3.33112167178,5.11869189846,0.183893832527,0.13488891382,0.0,454.0365661978548,454.96454181224334,455.01713394520476,453.42614232222775
2.580000000000002,0.622123049458,2.72028869166,17.0974902562,0.28608790778,0.0556249407801,0.0,0.337413001136,3.49975038636,5.13657348685,0.194841807107,0.177807262466,0.0,447.96033892842814,451.45819119106363,449.88974978407987,450.8091234968647
2.640000000000002,0.641344895627,2.93507927774,17.4047595916,0.298424539376,0.0669651169219,0.0,0.302365460418,3.66079838,5.10524625101,0.221288833208,0.205139940193,0.0,434.27172622732076,436.5935393354394,434.1105267217921,436.36616366619916
2.700000000000002,0.657972736962,3.16095404181,17.7140354832,0.312375135191,0.0788351639901,0.0,0.250660444115,3.86937870818,5.20257335651,0.248669066646,0.176344012321,0.0,479.0065259664028,476.84581889769754,477.03776302777584,479.17299925330684
2.760000000000002,0.671313332274,3.39936461911,18.0282733919,0.327319074441,0.0897835541236,0.0,0.192987764003,4.07873264615,5.27068863671,0.2498456266,0.192531431047,0.0,471.11365019642096,472.3936920919801,471.96008166526025,472.10909172441654
2.820000000000002,0.681118833915,3.65005961622,18.3448797719,0.341806500186,0.101423462244,0.0,0.132822652225,4.27879005255,5.2818014332,0.214051647363,0.196777661864,0.0,456.63955130998755,457.01379204265294,457.6003688858967,454.7966375756115
2.880000000000002,0.686954874396,3.91343010878,18.6632881968,0.354425702428,0.1130757868,0.0,0.0606196550243,4.50101200838,5.33053003351,0.201574189644,0.188498747035,0.0,471.64377831261686,471.03819602905645,470.9723591871447,470.0468700077013
2.940000000000002,0.688417896117,4.18975654622,18.9829419673,0.36693620131,0.124043861356,0.0,-0.0128158273262,4.71059263118,5.32362731446,0.219636638882,0.1678867212,0.0,455.5424750406278,453.92207026937075,455.7280304660757,457.2109333217443
3.000000000000002,0.685274454924,4.47885026815,19.3020898292,0.37972419426,0.134076025756,0.0,-0.0928094091866,4.92661272428,5.31359422902,0.195165117827,0.165800448472,0.0,455.6642356205381,455.52336759396223,458.95789453320407,457.05380195431366
3.0600000000000023,0.677551184182,4.77998580314,19.6177896564,0.392073931404,0.143717433755,0.0,-0.165380603728,5.111925706,5.20931883009,0.221393608996,0.147779129794,0.0,427.353556130256,425.8397581514695,425.35244266774066,427.63600716226773
3.1200000000000023,0.665201451807,5.09271791274,19.9279428168,0.405168572822,0.153227198403,0.0,-0.246983559463,5.3131993203,5.12844174932,0.21106934666,0.174123506399,0.0,434.4065409255897,436.6343689595332,436.89705785020243,436.08316193824857
3.1800000000000024,0.647947751399,5.41730353846,20.2322637141,0.418305850622,0.163265685977,0.0,-0.328905924521,5.50700419529,5.01508256945,0.231292183083,0.148025618673,0.0,427.6119589010187,425.40986020838017,424.5656487266683,426.34683710876317
3.2400000000000024,0.625526546908,5.75392110345,20.5302605733,0.432033089603,0.1721469444,0.0,-0.419117119762,5.71427928362,4.91743791326,0.22324891036,0.148011693703,0.0,433.37148322394404,433.39147776856356,432.9958339400347,432.37200756619416
3.3000000000000025,0.597438868268,6.10340611415,20.8228904931,0.445447727215,0.181021672793,0.0,-0.517783870025,5.93583026335,4.83602666974,0.224224884455,0.147712531244,0.0,440.5709544096151,440.5669430093368,440.59550354963545,440.726236561271
3.3600000000000025,0.563537204766,6.4657519882,21.1093082246,0.458793280035,0.190116105842,0.0,-0.612903641856,6.14297105613,4.71061972855,0.218568377912,0.158345501205,0.0,426.9353184100184,427.86435934351186,426.1678581369116,425.7353266356084
3.4200000000000026,0.523561752483,6.84118477074,21.3891644986,0.471806992331,0.199251291519,0.0,-0.720269945556,6.37194947764,4.61703231046,0.213326302274,0.135881947011,0.0,441.62530108326894,439.7897313374067,439.43990492767546,439.0521308976293
3.4800000000000026,0.476466956202,7.23169311105,21.6656439769,0.484741137958,0.20734613736,0.0,-0.850092218218,6.64532380814,4.59746958685,0.219707571315,0.132906832269,0.0,467.8811665983147,467.6652204743374,468.795337115758,469.3341973832501
3.5400000000000027,0.421507858671,7.63860045084,21.9405189763,0.497851099532,0.215590955338,0.0,-0.982390005389,6.91855598086,4.56355614346,0.215971214793,0.145165702949,0.0,466.1618454609991,467.13542867480226,467.3464490468039,467.09972370998616
3.6000000000000028,0.358421151681,8.06213808,22.2133902411,0.511276342519,0.224051082333,0.0,-1.12103135734,7.19959270556,4.53057285065,0.235963697804,0.131017820808,0.0,471.5458319555177,470.4684954031416,469.7256056449406,471.3199449991363
3.660000000000003,0.287043112775,8.50231487329,22.4834763821,0.525255365336,0.231635273665,0.0,-1.25866463428,7.47323807488,4.47079758366,0.22625032148,0.115063710677,0.0,465.9347400161923,464.6990504203043,465.27400590399856,464.5640528803144
3.720000000000003,0.207891305095,8.95776254732,22.7476231929,0.539160358988,0.238231389182,0.0,-1.3800998629,7.70868930464,4.33318978644,0.24093319388,0.0969568103453,0.0,440.1496405755599,438.65873567189186,439.90122976793606,441.16941332674475
3.780000000000003,0.120814999124,9.42861206482,23.0053263832,0.554551173205,0.244729993812,0.0,-1.52268940943,7.98652890431,4.25535774923,0.276863993957,0.124622611889,0.0,464.5330492419361,466.7074473827193,462.43420602707204,465.3179753484681
3.840000000000003,0.0254754352639,9.91544853221,23.2568531047,0.571105817653,0.252201473458,0.0,-1.65564856516,8.24170030329,4.12751654352,0.273937485,0.124328236297,0.0,450.1260119613758,450.1160476031603,450.2625463962894,450.10158948465624
3.900000000000003,-0.0778593801763,10.4175505299,23.5002669496,0.587541393254,0.259806772513,0.0,-1.78918704655,8.49531651781,3.98497982874,0.27390385306,0.131209167482,0.0,447.7846550138805,448.3587141619845,447.86971429037015,447.9421911235382
3.960000000000003,-0.190128378481,10.9366967184,23.7375120608,0.604066431318,0.267364158476,0.0,-1.95336145564,8.80953911197,3.92106565287,0.278277881186,0.112567734746,0.0,482.3163327608551,480.9188609738705,480.4115176036799,480.81356567975774
4.020000000000002,-0.310960017925,11.4719344949,23.9665274386,0.620745115109,0.274691505659,0.0,-2.07467775002,9.03202783745,3.71190901276,0.2773730462,0.136459429089,0.0,428.2356676563205,430.27762029320917,430.3810441302982,430.3854045344839
4.080000000000001,-0.439847234732,12.0220362082,24.1848397785,0.637791128832,0.283006302694,0.0,-2.22185808027,9.30472222266,3.56359926286,0.294951148916,0.142511193401,0.0,457.2293681836864,457.7285937394498,456.0054327292649,457.4868166685508
4.14,-0.577563721493,12.5883803876,24.3937640371,0.656097234552,0.291550997681,0.0,-2.36897274552,9.57344740431,3.39893099343,0.32009197733,0.14221185096,0.0,454.9425966167849,454.93700232954154,453.83784424037657,455.94333857659285
4.199999999999998,-0.725199424406,13.1729642044,24.5951938671,0.675991762912,0.299837120363,0.0,-2.55230758258,9.9123919537,3.31271347761,0.347999371804,0.128274059914,0.0,490.80337483818283,489.78309293441373,489.48310573644216,491.6561797438914
4.259999999999997,-0.882213933804,13.7745289401,24.7868213994,0.696650531458,0.307163555176,0.0,-2.68170634098,10.1399598292,3.07360461206,0.335704373659,0.105445909051,0.0,436.15431744766323,434.25629277986366,435.27130039670055,434.3653422937548
4.319999999999996,-1.04664987727,14.3890210406,24.9629504035,0.716634219535,0.313562289669,0.0,-2.79966183828,10.3433302715,2.79648830012,0.327187552896,0.108941095315,0.0,421.1037370328622,421.41675305524166,422.11897495073526,421.503352338138
4.379999999999995,-1.21911830854,15.0176192275,25.12440355,0.735906575097,0.320171207047,0.0,-2.94928717668,10.6097344546,2.58364988398,0.305285470711,0.112458494055,0.0,452.6032390380886,452.8968225746755,454.6963197938133,453.0401596674537
4.439999999999993,-1.40130650649,15.6636506513,25.2744113136,0.753846129635,0.326803742903,0.0,-3.12351631332,10.924010097,2.41449472076,0.281882534163,0.106408349445,0.0,477.92953276315933,477.4778555346197,476.9398098704939,475.2321073619269
4.499999999999992,-1.5942731444,16.3291157864,25.4146127583,0.770357315869,0.333476978351,0.0,-3.30847682444,11.2572303493,2.25666817351,0.256439266357,0.119425345039,0.0,487.2548142142641,488.23703164962046,488.3110574838029,486.4770855918635
4.559999999999991,-1.79646818792,17.010706965,25.541151217,0.785468393987,0.3408595314,0.0,-3.43153076249,11.462235087,1.96068116521,0.240610019305,0.129435272994,0.0,430.60518985666187,431.46570914821615,431.5820601088428,430.30885557016387
4.6199999999999894,-2.00716988457,17.7067063211,25.6519654393,0.800083788855,0.348688508803,0.0,-3.59183850236,11.7368998133,1.73176262702,0.248957482275,0.132497976478,0.0,463.9654157735253,464.2207253421093,465.13716771029726,465.84700120053213
4.679999999999988,-2.2258520445,18.4157979019,25.7456633576,0.815575823931,0.356810765277,0.0,-3.69783133104,11.8993871183,1.39132070131,0.27216460597,0.140568130336,0.0,414.2407141434326,414.9684432735348,412.7168127245863,414.8325935831591
4.739999999999987,-2.45110153719,19.1349206704,25.819175177,0.831903459439,0.365297923536,0.0,-3.81068249924,12.0711386006,1.05866566952,0.272052633499,0.143163490586,0.0,419.19918904363504,419.4446965927663,419.0697877122023,419.13977699712154
4.799999999999986,-2.68346572297,19.8648859541,25.8731782716,0.848508518876,0.373732364543,0.0,-3.93489351744,12.2605924616,0.74079245242,0.284778067752,0.134821645802,0.0,429.0944197430484,428.40443325346575,427.89548138768794,429.05825284550804
4.859999999999984,-2.92508506478,20.6095384559,25.9109636579,0.865225271727,0.381551259006,0.0,-4.11874356812,12.5598098793,0.516804371348,0.261990200544,0.119306349014,0.0,478.5889651801411,477.420179667964,480.561929201575,478.90240534414
4.919999999999983,-3.17560234624,21.3679640193,25.9316339896,0.880886233451,0.388439950873,0.0,-4.23189612631,12.7206555677,0.17189762786,0.25899751983,0.103837406905,0.0,422.0964161536835,420.77101589397097,421.85406328512477,421.668033134935
4.979999999999982,-3.43300247457,22.1361189866,25.9316810195,0.896287081012,0.394960055647,0.0,-4.34809900807,12.884028293,-0.170665416206,0.251602459146,0.116900715019,0.0,423.28310520094703,424.41735561922843,424.59396934871404,424.0283255534793
5.0399999999999805,-3.69935926119,22.9176881211,25.9140620481,0.910900334745,0.402471345743,0.0,-4.53000587675,13.166700345,-0.418179943147,0.218212714729,0.138028878532,0.0,476.36873464223135,477.9951902443024,479.0032877551694,476.50966822270277
